Name of Entity,Start Date of Breach,Individuals Affected,State Reported,Data Stolen,Date Notice Provided to Consumers,Date(s) of Discovery of Breach,Dates of Breach,Details,End Date of Breach,Entity Type,Industry,Link to PDF,Location of Breached Information,Parent Company,Reported Date,Type of Breach,Website
talxcorporation,2016-04-18 00:00:00,3739.0,['Indiana'],UNK,2017-08-28 00:00:00,,2016-04-18 00:00:00,,,,,,,,,7,
talxcorporation,2016-04-19 00:00:00,119.0,['Indiana'],UNK,2017-06-02 00:00:00,,2016-04-19 00:00:00,,,,,,,,,7,
talxcorporation,2016-05-03 00:00:00,206.0,['Indiana'],UNK,2017-06-14 00:00:00,,2016-05-03 00:00:00,,,,,,,,,7,
talxcorporation,2017-01-04 00:00:00,40645.0,['Indiana'],UNK,2017-05-23 00:00:00,,2017-01-04 00:00:00,,,,,,,,,7,
talxcorporation,2017-04-28 00:00:00,1.0,['Maryland'],UNK,,,4/28/2017,,,,,,,,,1,
talxcorporation,2017-05-11 00:00:00,32.0,['Maryland'],UNK,,,5/11/2017,,,,,,,,,1,
talxcorporation,2017-05-12 00:00:00,53.0,['Maryland'],UNK,,,5/12/2017,,,,,,,,,1,
talxcorporation,2017-05-15 00:00:00,,['New Hampshire'],UNK,,,"May 15, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/talx-20170515.pdf,,,,7,
talxcorporation,2017-05-19 00:00:00,,['New Hampshire'],UNK,,,"May 19, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/talx-20170519.pdf,,,,7,
talxcorporation,2017-05-26 00:00:00,1.0,['Maryland'],UNK,,,5/26/2017,,,,,,,,,1,
talxcorporation,2017-06-02 00:00:00,3.0,['Maryland'],UNK,,,6/2/2017,,,,,,,,,1,
talxcorporation,2017-06-06 00:00:00,1.0,['Maryland'],UNK,,,6/6/2017,,,,,,,,,1,
talxcorporation,2017-07-06 00:00:00,25.0,['Maryland'],UNK,,,7/6/2017,,,,,,,,,1,
talxcorporation,2017-07-13 00:00:00,17.0,['Maryland'],UNK,,,7/13/2017,,,,,,,,,1,
talxcorporation,2017-07-20 00:00:00,,['Maryland'],UNK,,,7/20/2017,,,,,,,,,1,
talxcorporation,2017-07-21 00:00:00,,['New Hampshire'],UNK,,,"July 21, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/talx-20170721.pdf,,,,7,
talxcorporation,2017-08-08 00:00:00,44.0,['Maryland'],UNK,,,8/8/2017,,,,,,,,,7,
talxcorporation,2017-08-22 00:00:00,,['Maryland'],UNK,,,8/22/2017,,,,,,,,,7,
"tampabaysurgerycenter,inc.",2017-05-04 00:00:00,25842.0,['Indiana'],UNK,2017-06-20 00:00:00,,2017-05-04 00:00:00,,,,,,,,,7,
target,11/27/13 thru 12/15/13,115000.0,['Maine'],UNK,2013-12-19 00:00:00,,11/27/13 thru 12/15/13,,,,,,,,,7,
target,2008-01-22 00:00:00,,['New Hampshire'],UNK,,,"January 22, 2008",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/target-20080122.pdf,,,,7,
target,2008-01-29 00:00:00,,['New Hampshire'],UNK,,,"January 29, 2008",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/target-20080129.pdf,,,,7,
target,2013-12-19 00:00:00,,['New Hampshire'],UNK,,,"December 19,  2013",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/target-20131219.pdf,,,,7,
target,2014-01-01 00:00:00,2871.0,['Maine'],UNK,2014-03-20 00:00:00,,2014-01-01 00:00:00,,,,,,,,,7,
target,May of 2014,89.0,['Maine'],UNK,2014-06-24 00:00:00,,May of 2014,,,,,,,,,7,
target corp.,2013-11-27 00:00:00,40.0,['Wisconsin'],UNK,2013-12-19 00:00:00,,"November 27, 2013 – December 15, 2013",," December 15, 2013",,Retail,,,,,7,Target.com
target corp.,"November 27, 2013",40.0,['Wisconsin'],UNK,"December 19, 2013",,"November 27, 2013 – December 15, 2013",," December 15, 2013",,Retail,,,,,7,Target.com
target corporation,2013-11-27 00:00:00,,['California'],UNK,,,"11/27/2013, 12/15/2013",,2013-12-15 00:00:00,,Retail,https://oag.ca.gov/ecrime/databreach/reports/sb24-43585,,,2013-12-20 00:00:00,7,Target.com
targetdirectmarketingllc,2018-06-04 00:00:00,6.0,['Maryland'],UNK,,,6/4/2018,,,,,,,,,5,
targeted victory,2016-11-17 00:00:00,,"['Maryland', 'New Hampshire']",UNK,,,11/17/2016,,,,Retail,,,,,7,Target.com
"targetedvictory,llc",2016-03-01 00:00:00,503.0,['Indiana'],UNK,2016-12-08 00:00:00,,2016-03-01 00:00:00,,,,Retail / Grocery,,,,,7,www.albertsons.com
"targetst8 consulting, llc",2018-08-04 00:00:00,1.0,['Maryland'],UNK,,,8/4/2018,,,,,,,,,1,
tarleton medical,2017-03-08 00:00:00,3.0,['Maryland'],UNK,,,3/8/2017,,,,,,,,,1,
tarleton medical (paper),Late 2016 (discovered 1/6/17),2.0,['Maine'],UNK,2017-03-08 00:00:00,,Late 2016 (discovered 1/6/17),,,,,,,,,7,
tarte cosmetics,2017-10-26 00:00:00,,['New Jersey'],UNK,,,"OCTOBER 26, 2017",,,,Personal care,,,,,7,tartecosmetics.com
taskrabbit,2018-04-20 00:00:00,,['New Jersey'],UNK,,,"APRIL 20, 2018",,,,,,,IKEA,,7,www.taskrabbit.com
"taskrabbit, inc.",2018-04-11 00:00:00,3030925.0,"['Maine', 'California', 'Delaware', 'Indiana', 'Oregon']",UNK,2018-05-14 00:00:00,,2018-04-11 00:00:00,,,,,,,,,7,
"taskrabbit, inc.",2018-05-14 00:00:00,,['New Hampshire'],UNK,,,"May 14, 2018",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/taskrabbit-20180514.pdf,,IKEA,,7,www.taskrabbit.com
"taskrabbit, inc.",2018-05-15 00:00:00,58347.0,['Maryland'],UNK,,,5/15/2018,,,,,,,IKEA,,1,www.taskrabbit.com
"taskrabbit, inc.",4/11/2018,,['Oregon'],UNK,"Wednesday, May 9, 2018
Thursday, May 10, 2018
Friday, May 11, 2018
Saturday, May 12, 2018","Friday, April 13, 2018",4/11/2018 - 4/18/2018,,4/18/2018,,,,,IKEA,05/16/2018,7,www.taskrabbit.com
"taskrabbit, inc.",Unspecified,,['Washington'],UNK,,,Unspecified,,,,,https://agportal-s3bucket.s3.amazonaws.com/uploadedfiles/Another/Supporting_Law_Enforcement/TaskRabbitInc.2018-05-09.pdf,,IKEA,2018-05-09 00:00:00,7,www.taskrabbit.com
"tatcha, llc",2017-01-08 00:00:00,,['California'],UNK,,,01/08/2017,,,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-68868,,,2017-05-16 00:00:00,7,
"tatcha, llc",2017-05-04 00:00:00,,['Maryland'],UNK,,,5/4/2017,,,,,,,,,1,
"tatcha, llc",2017-05-09 00:00:00,,['New Hampshire'],UNK,,,"May 09, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/tatcha-20170509.pdf,,,,7,
"tatcha, llc (email)",Early 2017,10.0,['Maine'],UNK,2017-05-09 00:00:00,,Early 2017,,,,,,,,,7,
tate access floors,2017-01-13 00:00:00,5.0,['Maryland'],UNK,,,1/13/2017,,,,,,,,,1,
"tauck, inc.",2/1/18 (discovered 8/13/18),1.0,['Maine'],UNK,2018-09-19 00:00:00,,2/1/18 (discovered 8/13/18),,,,,,,,,7,
"tauck, inc. (""tauck""), ",2018-09-27 00:00:00,,['New Hampshire'],UNK,,,"September 27, 2018",,,,Ice cream,https://www.doj.nh.gov/consumer/security-breaches/documents/tauck-20180927.pdf,,Sea Cross Inc.,,7,
"tax-on-time, llc",2017-06-06 00:00:00,7.0,['Maine'],UNK,2017-08-17 00:00:00,,2017-06-06 00:00:00,,,,,,,,,7,
"tax-on-time, llc",2017-08-18 00:00:00,6.0,['Maryland'],UNK,,,8/18/2017,,,,"Consulting, tax services",,,,,7,www.ryan.com
taxslayer,10/10/15-12/21/15,35.0,['Maine'],UNK,2016-01-29 00:00:00,,10/10/15-12/21/15,,,,,,,,,7,
taxslayer,2015-10-10 00:00:00,8886.0,"['California', 'Indiana']",UNK,,,"10/10/2015, 12/21/2015",,2015-12-21 00:00:00,,Tax software,https://oag.ca.gov/ecrime/databreach/reports/sb24-59859,,,2016-01-29 00:00:00,7,taxslayer.com
taxslayer,2016-01-28 00:00:00,173.0,['Maryland'],UNK,,,1/28/2016,,,,Tax software,,,,,1,taxslayer.com
taylor-dunn manufacturing,2017-04-26 00:00:00,,['California'],UNK,,,"04/26/2017, 01/24/2018",,2018-01-24 00:00:00,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-134513,,,2018-03-16 00:00:00,7,
tayloruniversity,2017-04-17 00:00:00,197.0,"['Maine', 'Indiana']",UNK,2017-08-23 00:00:00,,2017-04-17 00:00:00,,,,,,,,,7,
tayloruniversity,2017-08-23 00:00:00,1.0,['Maryland'],UNK,,,8/23/2017,,,,,,,,,7,
tayloruniversity,2018-01-31 00:00:00,9.0,['Indiana'],UNK,2018-04-04 00:00:00,,2018-01-31 00:00:00,,,,,,,,,7,
"tci holdings, inc.",2018-06-29 00:00:00,3.0,['Maryland'],UNK,,,6/29/2018,,,,,,,,,1,www.csgi.com
tcm bank,2018-08-14 00:00:00,,['New Jersey'],UNK,,,"AUGUST 14, 2018",,,,,,,,,7,
"tcm bank, n.a. (“tcm bank”)",2017-03-15 00:00:00,,['California'],UNK,,,03/15/2017,,,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-138586,,,2018-08-06 00:00:00,7,elizabethbanks.com
tcmbankna,2017-03-05 00:00:00,9549.0,['Indiana'],UNK,2018-08-03 00:00:00,,2017-03-05 00:00:00,,,,,,,,,7,
tcmbankna,2018-08-03 00:00:00,302.0,"['Maryland', 'New Hampshire']",UNK,,,8/3/2018,,,,,,,,,7,elizabethbanks.com
"td bank - university of new hampshire, ",2014-02-11 00:00:00,,['New Hampshire'],UNK,,,"February 11, 2014",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-unh-20140211.pdf,,,,7,
"td bank, n.a.",2012-03-30 00:00:00,,['California'],UNK,,,03/30/2012,,,,"Banking, Financial services",https://oag.ca.gov/ecrime/databreach/reports/sb24-36662,,Toronto-Dominion Bank,2012-10-08 00:00:00,7,tdbank.com
"td bank, n.a.",2015-08-24 00:00:00,3.0,['Maryland'],UNK,,,8/24/2015,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,6,tdbank.com
"td bank, n.a.",2016-02-25 00:00:00,9.0,['Maine'],UNK,2016-08-04 00:00:00,,2016-02-25 00:00:00,,,,,,,,,7,
"td bank, n.a.",2016-04-29 00:00:00,2.0,['Maryland'],UNK,,,4/29/2016,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,6,tdbank.com
"td bank, n.a.",2016-08-08 00:00:00,10.0,['Maryland'],UNK,,,8/8/2016,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,1,tdbank.com
"td bank, n.a.",2016-08-15 00:00:00,1.0,['Maryland'],UNK,,,8/15/2016,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,1,tdbank.com
"td bank, n.a.",2016-09-08 00:00:00,10.0,['Maryland'],UNK,,,9/8/2016,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,6,tdbank.com
"td bank, n.a.",2016-09-26 00:00:00,1.0,['Maryland'],UNK,,,9/26/2016,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,6,tdbank.com
"td bank, n.a.",2017-06-28 00:00:00,62.0,['Maryland'],UNK,,,6/28/2017,,,,"Banking, Financial services",,,Toronto-Dominion Bank,,1,tdbank.com
"td bank, n.a.","Not specified (""recently"") ",6.0,['Maine'],UNK,2016-10-04 00:00:00,,"Not specified (""recently"") ",,,,,,,,,7,
"td bank, n.a.",On or about 4/28/17,101.0,['Maine'],UNK,2017-06-21 00:00:00,,On or about 4/28/17,,,,,,,,,7,
"td bank, part 1, ",2017-03-08 00:00:00,,['New Hampshire'],UNK,,,"March 08, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank1-20170308.pdf,,,,7,
"td bank, part 2, ",2017-03-08 00:00:00,,['New Hampshire'],UNK,,,"March 08, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank2-20170308.pdf,,,,7,
"td banknorth, ",2008-11-26 00:00:00,,['New Hampshire'],UNK,,,"November 26, 2008",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-banknorth-20081126.pdf,,,,7,
tdbank,1/10/13 Approx,267.0,['Maine'],UNK,2013-02-18 00:00:00,,1/10/13 Approx,,,,,,,,,7,
tdbank,2012-10-12 00:00:00,,['New Hampshire'],UNK,,,"October 12, 2012",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20121012.pdf,,,,7,
tdbank,2013-10-17 00:00:00,,['New Hampshire'],UNK,,,"October 17, 2013",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20131017.pdf,,,,7,
tdbank,2013-10-29 00:00:00,,['New Hampshire'],UNK,,,"October 29, 2013",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20131029.pdf,,,,7,
tdbank,2013-12-16 00:00:00,,['New Hampshire'],UNK,,,"December 16, 2013",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20131216.pdf,,,,7,
tdbank,2014-01-16 00:00:00,34.0,"['Maine', 'New Hampshire']",UNK,2014-02-11 00:00:00,,2014-01-16 00:00:00,,,,,,,,,7,
tdbank,2014-01-24 00:00:00,,['New Hampshire'],UNK,,,"January 24, 2014",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20140124.pdf,,,,7,
tdbank,2014-02-18 00:00:00,,['New Hampshire'],UNK,,,"February 18, 2014",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20140218.pdf,,,,7,
tdbank,2014-12-30 00:00:00,2.0,['Maine'],UNK,2015-02-20 00:00:00,,2014-12-30 00:00:00,,,,,,,,,7,
tdbank,2015-02-20 00:00:00,,['New Hampshire'],UNK,,,"February 20, 2015",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20150220.pdf,,,,7,
tdbank,2015-02-23 00:00:00,3.0,['Maryland'],UNK,,,2/23/2015,,,,,,,,,7,
tdbank,2015-03-11 00:00:00,1.0,['Maryland'],UNK,,,3/11/2015,,,,,,,,,7,
tdbank,2015-09-04 00:00:00,,['New Hampshire'],UNK,,,"September 04, 2015",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20150904.pdf,,,,7,
tdbank,2016-03-08 00:00:00,41.0,['Indiana'],UNK,2016-04-27 00:00:00,,2016-03-08 00:00:00,,,,,,,,,7,
tdbank,2016-03-31 00:00:00,,['New Hampshire'],UNK,,,"March 31, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20160331.pdf,,,,7,
tdbank,2016-04-05 00:00:00,,['New Hampshire'],UNK,,,"April 05, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20160405.pdf,,,,7,
tdbank,2016-06-13 00:00:00,,['New Hampshire'],UNK,,,"June 13, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20160613.pdf,,,,7,
tdbank,2016-06-28 00:00:00,,['New Hampshire'],UNK,,,"June 28, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20160628.pdf,,,,7,
tdbank,2016-07-28 00:00:00,,['New Hampshire'],UNK,,,"July 28, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20160728.pdf,,,,7,
tdbank,2016-08-04 00:00:00,,['New Hampshire'],UNK,,,"August 04, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20160804.pdf,,,,7,
tdbank,2016-10-04 00:00:00,,['New Hampshire'],UNK,,,"October 04, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20161004.pdf,,,,7,
tdbank,2017-04-28 00:00:00,5152.0,['Indiana'],UNK,2017-06-22 00:00:00,,2017-04-28 00:00:00,,,,,,,,,7,
tdbank,2017-06-21 00:00:00,,['New Hampshire'],UNK,,,"June 21, 2017",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/td-bank-20170621.pdf,,,,7,
tdbank,? Date of Notice to us was 5/15/13,2.0,['Maine'],UNK,2013-05-15 00:00:00,,? Date of Notice to us was 5/15/13,,,,,,,,,7,
tdbank,"No date given (""recently learned"")",1.0,['Maine'],UNK,2014-11-25 00:00:00,,"No date given (""recently learned"")",,,,,,,,,7,
tdbank,Not specified,1.0,['Maine'],UNK,2015-09-03 00:00:00,,Not specified,,,,,,,,,7,
tdbank,Recently (no specific date or date range),1.0,['Maine'],UNK,2015-07-10 00:00:00,,Recently (no specific date or date range),,,,,,,,,7,
teachforamericainc,2015-09-30 00:00:00,3.0,['Maryland'],UNK,,,9/30/2015,,,,,,,,,4,
teachforamericainc,2016-08-11 00:00:00,265.0,['Indiana'],UNK,2016-09-23 00:00:00,,2016-08-11 00:00:00,,,,,,,,,7,
teachforamericainc,2017-08-16 00:00:00,,['Maryland'],UNK,,,8/16/2017,,,,,,,,,7,
"teal becker &amp; chiaramonte, cpas, pc",2018-03-27 00:00:00,29.0,['Maryland'],UNK,,,3/27/2018,,,,,,,,,1,
"teal, becker & chiaramonte, ",2018-03-23 00:00:00,,['New Hampshire'],UNK,,,"March 23, 2018",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/teal-becker-20180323.pdf,,,,7,
tealbecker&chiaramontecpaspc,11/29/17 (discovered 2/21/18),9.0,['Maine'],UNK,2018-03-23 00:00:00,,11/29/17 (discovered 2/21/18),,,,,,,,,7,
tealbecker&chiaramontecpaspc,2017-11-29 00:00:00,5576.0,['Indiana'],UNK,2018-03-29 00:00:00,,2017-11-29 00:00:00,,,,,,,,,7,
"teall acquisitions, eec",2018-12-20 00:00:00,1.0,['Maryland'],UNK,,,12/20/2018,,,,,,,,,6,
tech media,2013-11-20 00:00:00,64.0,['Maine'],UNK,2013-12-20 00:00:00,,2013-11-20 00:00:00,,,,,,,,,7,www.linusmediagroup.com
"tech needs north, inc.",2018-03-06 00:00:00,2.0,['Maine'],UNK,2018-04-19 00:00:00,,2018-03-06 00:00:00,,,,,,,,,7,
tech rabbit llc,2/22/17-5/22/18 (discovered 8/8/18),139.0,['Maine'],UNK,2018-09-19 00:00:00,,2/22/17-5/22/18 (discovered 8/8/18),,,,,,,,,7,
tech rabbit llc,2/22/2017,,['Oregon'],UNK,"Monday, January 1, 0001","Wednesday, August 8, 2018",2/22/2017 - 2/22/2017,,2/22/2017,,,,,,09/19/2018,7,
tech rabbit llc,2017-02-22 00:00:00,54637.0,"['California', 'Delaware', 'Indiana', 'Oregon']",UNK,,,"02/22/2017, 05/22/2018",,2018-05-22 00:00:00,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-139988,,,2018-09-19 00:00:00,7,
tech rabbit llc,2018-09-19 00:00:00,1198.0,['Maryland'],UNK,,,9/19/2018,,,,,,,,,1,
"tech rabbitt, llc, ",2018-09-20 00:00:00,,['New Hampshire'],UNK,,,"September 20, 2018",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/tech-rabbit-20180920.pdf,,,,7,
"techcentral, ",2011-09-29 00:00:00,,['New Hampshire'],UNK,,,"September 29, 2011",,,,Telecommunication,https://www.doj.nh.gov/consumer/security-breaches/documents/techcentral-20110929.pdf,,,,7,www.afrihost.com
techmedia network,2013-10-04 00:00:00,,['California'],UNK,,,10/04/2013,,,,Content marketing,https://oag.ca.gov/ecrime/databreach/reports/sb24-43575,,Future plc,2013-12-20 00:00:00,7,purch.com
techmedia network,2013-12-20 00:00:00,,['New Hampshire'],UNK,,,"December 20, 2013",,,,Content marketing,https://www.doj.nh.gov/consumer/security-breaches/documents/techmedia-network-20131220.pdf,,Future plc,,7,purch.com
techmedia network,2014-04-01 00:00:00,27.0,['Maine'],UNK,2014-05-16 00:00:00,,2014-04-01 00:00:00,,,,Content marketing,,,Future plc,,7,purch.com
"technical needs north, inc., ",2018-04-19 00:00:00,,['New Hampshire'],UNK,,,"April 19, 2018",,,,Education,https://www.doj.nh.gov/consumer/security-breaches/documents/technical-needs-20180419.pdf,,,,7,
technology marketing inc.,2016-05-01 00:00:00,7.0,['Maine'],UNK,2016-06-14 00:00:00,,2016-05-01 00:00:00,,,,,,,,,7,www.merkleinc.com
teensafe,2018-05-29 00:00:00,,['New Jersey'],UNK,,,"MAY 29, 2018",,,,,,,,,7,
teensafe,2018-05-31 00:00:00,4.0,['Maryland'],UNK,,,5/31/2018,,,,,,,,,5,
teespringinc,2016-03-10 00:00:00,457.0,['Indiana'],UNK,2016-03-25 00:00:00,,2016-03-10 00:00:00,,,,,,,,,7,teespring.com
"tele atlas north america (tana), ",2008-07-17 00:00:00,,['New Hampshire'],UNK,,,"July 17, 2008",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/tele-atlas-20080717.pdf,,,,7,
telecom insurance group,2017-01-13 00:00:00,15.0,['Maryland'],UNK,,,1/13/2017,,,,General Insurance,,,,,2,
telestreamllc,2018-02-08 00:00:00,262.0,['Indiana'],UNK,2018-04-04 00:00:00,,2018-02-08 00:00:00,,,,,,,,,7,
telestreamllc,2018-04-25 00:00:00,4.0,['Maryland'],UNK,,,4/25/2018,,,,,,,,,1,
"teletrac, inc. and navman wireless north america limited",2017-02-10 00:00:00,3.0,['Maryland'],UNK,,,2/10/2017,,,,,,,,,1,
"teletrac,inc.andnavamwirelessnorthamericalimited",2017-02-01 00:00:00,465.0,['Indiana'],UNK,2017-02-09 00:00:00,,2017-02-01 00:00:00,,,,,,,,,7,
"telkyo loretto heights university, ",2016-12-23 00:00:00,,['New Hampshire'],UNK,,,"December 23, 2016",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/telkyo-loretto-heights-20162323.pdf,,,,7,
temeculamotorsportsinc,2/9/18 (discovered 3/30/18),14.0,['Maine'],UNK,2018-05-31 00:00:00,,2/9/18 (discovered 3/30/18),,,,,,,,,7,
temeculamotorsportsinc,2018-02-09 00:00:00,1456.0,['Indiana'],UNK,2018-05-31 00:00:00,,2018-02-09 00:00:00,,,,,,,,,7,
temeculamotorsportsinc,2018-05-31 00:00:00,11.0,"['Maryland', 'New Hampshire']",UNK,,,5/31/2018,,,,,,,,,1,
temp-tations home llc d/b/a &quot;tara at home&quot;,2018-04-16 00:00:00,114.0,['Maryland'],UNK,,,4/16/2018,,,,,,,,,1,
temp-tations home llc d/b/a “tara at home”,2017-08-01 00:00:00,7028.0,"['California', 'Indiana']",UNK,,,08/01/2017,,,,,https://oag.ca.gov/ecrime/databreach/reports/sb24-135309,,,2018-04-16 00:00:00,7,
temp-tations home llc d/b/a “tara at home”,2018-04-16 00:00:00,,['New Hampshire'],UNK,,,"April 16, 2018",,,,,https://www.doj.nh.gov/consumer/security-breaches/documents/temp-tations-20180416.pdf,,,,7,
temp-tations home llc d/b/a “tara at home”,8/1/17-12/1/17 ,28.0,['Maine'],UNK,2018-04-16 00:00:00,,8/1/17-12/1/17 ,,,,,,,,,7,
"tempu, inc.",11/01/2018 - 11/21/2018,1268.0,['Maine'],UNK,2019-03-04 00:00:00,2018-12-18 00:00:00,11/01/2018 - 11/21/2018,,,Other Commercial ,,,,,,7,
tempur-pedic,2/15/2016,,['Oregon'],UNK,"Tuesday, April 4, 2017","Tuesday, November 15, 2016",2/15/2016 - 9/30/2016,,9/30/2016,,Mattresses and Pillows,,,Tempur Sealy International(2012–present),04/12/2017,7,www.tempurpedic.com
tempur-pedic,2016-02-01 00:00:00,,['Washington'],UNK,,,02/2016 to 12/2016,,2016-12-01 00:00:00,,Mattresses and Pillows,https://agportal-s3bucket.s3.amazonaws.com/uploadedfiles/Another/Tempur%20Pedic%202017-04-10.pdf,,Tempur Sealy International(2012–present),2017-04-04 00:00:00,7,www.tempurpedic.com
tempur-pedic,2016-02-15 00:00:00,,['Oregon'],UNK,2017-04-04 00:00:00,2016-11-15 00:00:00,2/15/2016 - 9/30/2016,,2016-09-30 00:00:00,,Mattresses and Pillows,,,Tempur Sealy International(2012–present),2017-04-12 00:00:00,7,www.tempurpedic.com
tempur-pedic (paper),Recently Informed of breach ,1111.0,['Maine'],UNK,2017-04-04 00:00:00,,Recently Informed of breach ,,,,,,,,,7,
tempursealyinternationalinc,2018-04-10 00:00:00,17.0,['Indiana'],UNK,2018-04-25 00:00:00,,2018-04-10 00:00:00,,,,,,,,,7,
"tengointernet, inc.",2018-10-25 00:00:00,4238.0,['Maryland'],UNK,,,10/25/2018,,,,,,,,,1,
"tengointernet, inc.",In or prior to April 2018 (discovered 9/23/18),1697.0,['Maine'],UNK,2018-10-25 00:00:00,,In or prior to April 2018 (discovered 9/23/18),,,,,,,,,7,
"tengointernet, inc.",prior to 04/01/18,1874.0,['Delaware'],UNK,,,prior to 04/18,,,,,https://attorneygeneral.delaware.gov/wp-content/uploads/sites/50/2018/11/TengoInternet-Inc..pdf,,,2018-10-26 00:00:00,7,
"tennessee valley title insurance company, ",2018-01-09 00:00:00,,['New Hampshire'],UNK,,,"January 09, 2018",,,,Conglomerate,https://www.doj.nh.gov/consumer/security-breaches/documents/tennessee-valley-20180109.pdf,,Warren Buffett (30.71% of the aggregate voting power and 16.45% of the economic interest)[1],,7,www.berkshirehathaway.com
tennis express,2012-12-19 00:00:00,44.0,['Maine'],UNK,2013-03-20 00:00:00,,2012-12-19 00:00:00,,,,BankingFinancial services,,,,,7,AmericanExpress.com
tennis express,2013-03-20 00:00:00,,['New Hampshire'],UNK,,,"March 20, 2013",,,,BankingFinancial services,https://www.doj.nh.gov/consumer/security-breaches/documents/tennis-express-20130320.pdf,,,,7,AmericanExpress.com
tennis express,2016-03-01 00:00:00,6.0,['Maine'],UNK,2016-04-14 00:00:00,,2016-03-01 00:00:00,,,,BankingFinancial services,,,,,7,AmericanExpress.com
tennis express,2017-05-01 00:00:00,16.0,['Maine'],UNK,2017-06-22 00:00:00,,2017-05-01 00:00:00,,,,BankingFinancial services,,,,,7,AmericanExpress.com
