Link to PDF,Dates of Breach,Name of Entity,State Reported,Source(s),Start Date of Breach,End Date of Breach
https://www.doj.nh.gov/consumer/security-breaches/documents/us-investigations-20141028.pdf,"October 28, 2014","US Investigations Services, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-10-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/us-olympic-committee-20161121.pdf,"November 21, 2016","US Olympic Committee, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-11-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/utah-food-bank-20150825.pdf,"August 25, 2015","Utah Food Bank, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-08-25 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/uti-20110131.pdf,"January 13, 2011","UTI, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-01-13 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valeritas-20140923.pdf,"September 23, 2014","Valeritas, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-09-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valley-hope-20190124.pdf,"January 24, 2019","Valley Hope Association,  ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-01-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valor-management-20181119.pdf,"November 19, 2018","Valor Management Corp.,   ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-11-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valpak-20121214.pdf,"December 14, 2012","Valpak, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-12-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valplast--supply-20141217.pdf,"December 17, 2014","Valplast Supply Services, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-12-17 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/value-eyecare-20170721.pdf,"July 21, 2017","Value Eyecare Network, Inc. dba 39dollarglasses.com, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-07-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valueoptions-20111028.pdf,"October 28, 2011","ValueOptions, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-10-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/valve-corporation-20120208.pdf,"February 08, 2012","Valve Corporation, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-02-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vaupell-20160930.pdf,"September 30, 2016","Vaupell, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-09-30 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vecellio-20170207.pdf,"February 07, 2017","Vecellio Group, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-07 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vegas-20181206.pdf,"December 06, 2018","Vegas US, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-12-06 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/velcro-20170901.pdf,"September 01, 2017","Velcro, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-09-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vendini-20130621.pdf,"June 21, 2013","Vendini, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-06-21 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/venetian-casino-20070914.pdf,"September 14, 2007","Venetian Casino Resort, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-09-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/venture-logistics-20161206.pdf,"December 06, 2016","Venture Logistics, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-12-06 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/veolia-north-america-20170323.pdf,"March 23, 2017","Veolia North America, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vera-bradley-20161012.pdf,"October 12, 2016","Vera Bradley, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-10-12 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/verc-enterprises-20170127.pdf,"January 27, 2017","Verc Enterprises, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-01-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/veri-sign-20070727.pdf,"July 27, 2007","VeriSign, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-07-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/verizon-20080422.pdf,"April 22, 2008","Verizon, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-04-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vermont-credit-union-20121023.pdf,"October 23, 2012","Vermont State Employees Credit Union, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-10-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vernon-sales-20091012.pdf,"October 12, 2009","Vernon Sales Promotion, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2009-10-12 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/verso-paper-20090928.pdf,"September 28, 2009","Verso Paper Corp, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2009-09-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vertex-wireless-20170315.pdf,"March 15, 2017","Vertex Wireless, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/veterans-foreign-wars-20140411.pdf,"April 11, 2014","Veterans of Foreign Wars of the U.S. (VFW), ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-04-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vf-outlet-20160927.pdf,"September 27, 2016","VF Outlet, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-09-27 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/viator-20140922.pdf,"September 22, 2014","Viator, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-09-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vibram-usa-20140805.pdf,"August 05, 2014","Vibram USA, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-08-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/victoria-independent-school-20180410.pdf,"April 10, 2018","Victoria Independent School District, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-04-10 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/victorias-secret-20140423.pdf,"April 23, 2014","Victoria's Secret (L Brands, Inc.), ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-04-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/viewpoint-20150828.pdf,"August 28, 2015","Viewpoint, Inc. dba Viewpoint Construction Software, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-08-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/virgin-america-20170726.pdf,"July 26, 2017","Virgin America, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-07-26 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/virginia-wesleyan-20170228.pdf,"February 28, 2017","Virginia Wesleyan College, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-02-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/virtual-radiologic-20111114.pdf,"November 14, 2011","Virtual Radiologic Professionals, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-11-14 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/visionworks-20141111.pdf,"November 11, 2014","Visionworks, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2014-11-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/viyet-sothebys-20181205.pdf,"December 03, 2018","Viyet, LLC, DBA Sotheby's Home,   ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-12-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/volcano-20150609.pdf,"June 09, 2015","Volcano Corporation, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2015-06-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/volt-information-sciences-20190219.pdf,"February 19, 2019","Volt Information Sciences, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-02-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vonage-20081223.pdf,"December 23, 2008","Vonage, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-12-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/voxant-20070831.pdf,"August 31, 2007","Voxant, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-08-31 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vt-group-20170303.pdf,"March 03, 2017","VT Group, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vwse-20170315.pdf,"March 15, 2017","VWSE Productions, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/vyc-tires-20130611.pdf,"June 11, 2013","VYC Tires, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-06-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wackenhut-20101209.pdf,"December 09, 2010","Wackenhut, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-12-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/walgreen-20180601.pdf,"June 01, 2018","Walgreen Co., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-06-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wallboard-supply-20130211.pdf,"February 11, 2013","Wallboard Supply Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2013-02-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/waller-20180629.pdf,"June 29, 2018","Waller & Associates, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-06-29 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/walsh-pharmacy-20100804.pdf,"August 04, 2010","Walsh Pharmacy, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2010-08-04 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/walters-mason-20181205.pdf,"December 04, 2018","Walters and Mason Retail, Inc. ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-12-04 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wamu-investments-20090430.pdf,"April 30, 2009","WaMu Investments, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2009-04-30 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/warby-parker-20181224.pdf,"December 24, 2018","Warby Parker,   ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-12-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/warner-pacific-college-20110119.pdf,"January 19, 2011","Warner Pacific College, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-01-19 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/warren-college-20111101.pdf,"November 01, 2011","Warren County Community College, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2011-11-01 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/washington-state-university-20170622.pdf,"June 22, 2017","Washington State University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-06-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/washington-state-university-20170609.pdf,"June 09, 2017","Washington State University, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-06-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/washington-university-20170324.pdf,"March 24, 2017","Washington University School of Medicine, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-24 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/washington-university-20120315.pdf,"March 15, 2012","Washington University in St. Louis, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2012-03-15 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/waste-management-20070403.pdf,"April 03, 2007","Waste Management, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2007-04-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wausau-medmal-20190128.pdf,"January 28, 2019","Wausau MedMal Management Services, LLC,  ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-01-28 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wc-ralston-architects-20160816.pdf,"August 16, 2016","W.C. Ralston Architects, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2016-08-16 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/weaver-tidwell-20180209.pdf,"February 09, 2018","Weaver & Tidwell, LLP, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-02-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/weekends-only-20170303.pdf,"March 03, 2017","Weekends Only, Inc., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-03-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wei-mortgage-20180423.pdf,"April 23, 2018","WEI Mortgage, LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-04-23 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wei-mortgage-20180103.pdf,"January 03, 2018","WEI Mortgage LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-01-03 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wei-mortgage-20171208.pdf,"December 08, 2017","WEI Mortgage LLC, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2017-12-08 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/weibrecht-law-20181009.pdf,"October 09, 2018","Weibrecht Law, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-10-09 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/weichert-20180611.pdf,"June 11, 2018","Weichert Co., ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-06-11 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/welders-supply-20190110.pdf,"January 10, 2019","Welders Supply Company, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-01-10 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/welk-resort-20190222.pdf,"February 22, 2019","Welk Resort Group ,  ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2019-02-22 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/welk-20180725.pdf,"July 25, 2018","Welk Resort Group, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-07-25 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wellington-village-20180705.pdf,"July 05, 2018","Wellington, Village of, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2018-07-05 00:00:00,
https://www.doj.nh.gov/consumer/security-breaches/documents/wells-fargo-20080731.pdf,"July 31, 2008","Wells Fargo Bank, ",New Hampshire,https://www.doj.nh.gov/consumer/security-breaches/,2008-07-31 00:00:00,
