Dates of Breach,End Date of Breach,Individuals Affected,Link to PDF,Name of Entity,Reported Date,Source(s),Start Date of Breach,State Reported
2/13/2017-2/13/2017,2017-02-13,18 in Montana, https://media.dojmt.gov/wp-content/uploads/Delta-Career-Education-Corporation.pdf ,Delta Career Education Corporation,2017-04-14,,2017-02-13,Montana
9/29/2016-12/29/2016,2016-12-29,3949 in Montana, https://media.dojmt.gov/wp-content/uploads/Combat-Brands.pdf ,Six Continents Hotels,2017-04-14,,2016-09-29,Montana
7/1/2015-2/23/2017,2017-02-23,132 in Montana, https://media.dojmt.gov/wp-content/uploads/Combat-Brands.pdf ,Combat Brands,2017-04-14,,2015-07-01,Montana
1/16/2017-1/16/2017,2017-01-16,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Johnson-Hearn-Viinegar-Gee.pdf ,"Johnson, Hearn, Vinegar & Gee",2017-04-14,,2017-01-16,Montana
3/30/2017-3/30/2017,2017-03-30,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Intuit-2-1.pdf ,Intuit,2017-04-17,,2017-03-30,Montana
12/26/2015-4/2/2017,2017-04-02,7 in Montana, https://media.dojmt.gov/wp-content/uploads/NMG.pdf ,Neiman Marcus Group (NMG),2017-04-17,,2015-12-26,Montana
1/23/2017-2/22/2017,2017-02-22,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Pacific-Lutheran-University.pdf ,Pacific Lutheran University,2017-04-18,,2017-01-23,Montana
4/18/2016-3/29/2017,2017-03-29,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Northdrop-Grumman-Systems.pdf ,Northdrop Grumman Systems,2017-04-19,,2016-04-18,Montana
10/1/2016-12/23/2016,2016-12-23,159 in Montana, https://media.dojmt.gov/wp-content/uploads/ILKB-Inc..pdf ,"ILKB, LLC",2017-04-19,,2016-10-01,Montana
4/11/2017-4/11/2017,2017-04-11,8 in Montana, https://media.dojmt.gov/wp-content/uploads/Lifespan.pdf ,George Fox University,2017-04-21,,2017-04-11,Montana
3/8/2016-3/8/2017,2017-03-08,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Humana.pdf ,"Wild, Maney & Resnick",2017-04-21,,2016-03-08,Montana
2/25/2017-4/21/2017,2017-04-21,2 in Montana, https://media.dojmt.gov/wp-content/uploads/George-Fox-University.pdf ,Lifespan,2017-04-21,,2017-02-25,Montana
3/8/2017-4/3/2017,2017-04-03,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Wild-Maney-Resnick.pdf ,Humana,2017-04-21,,2017-03-08,Montana
3/24/2017-3/24/2017,2017-03-24,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Donaldson-Company.pdf ,Donaldson Company,2017-04-24,,2017-03-24,Montana
2/21/2017-2/21/2017,2017-02-21,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Hill-Country-Memorial-Hospital.pdf ,Hill Country Memorial Hospital,2017-04-25,,2017-02-21,Montana
3/16/2017-3/16/2017,2017-03-16,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Motl-Marketing.pdf ,Motl Marketing,2017-04-25,,2017-03-16,Montana
1/30/2017-1/30/2017,2017-01-30,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Pacific-Quest.pdf ,Pacific Quest,2017-04-27,,2017-01-30,Montana
3/30/2017-3/30/2017,2017-03-30,90 in Montana, https://media.dojmt.gov/wp-content/uploads/Gannett-Company-Inc.pdf ,"Gannett Company, Inc.",2017-04-28,,2017-03-30,Montana
2/1/2016-12/31/2016,2016-12-31,282 in Montana, https://media.dojmt.gov/wp-content/uploads/Marbles.pdf ,"Marbles, LLC",2017-04-28,,2016-02-01,Montana
3/17/2017-3/17/2017,2017-03-17,11 in Montana, https://media.dojmt.gov/wp-content/uploads/Harrisburg-Gastroenterology.pdf ,Harrisburg Gastroenterology,2017-04-28,,2017-03-17,Montana
5/1/2016-12/31/2016,2016-12-31,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Jackson-Hewitt.pdf ,Jackson Hewitt,2017-04-29,,2016-05-01,Montana
2/21/2017-3/3/2017,2017-03-03,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Capital-One-4.pdf ,Yale Capital Corp,2017-05-01,,2017-02-21,Montana
2/28/2017-3/2/2017,2017-03-02,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Yale-Capital-Corp.pdf ,Nova Southeastern University,2017-05-01,,2017-02-28,Montana
9/7/2016-12/28/2016,2016-12-28,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Nova-Southeastern-University.pdf ,Capital One,2017-05-01,,2016-09-07,Montana
11/22/2016-4/4/2017,2017-04-04,35 in Montana, https://media.dojmt.gov/wp-content/uploads/Agri-Beef.pdf ,Agri Beef,2017-05-02,,2016-11-22,Montana
4/10/2017-4/10/2017,2017-04-10,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Wesleyan-College.pdf ,Wesleyan College,2017-05-03,,2017-04-10,Montana
1/12/2017-4/2/2017,2017-04-02,31 in Montana, https://media.dojmt.gov/wp-content/uploads/Genpact.pdf ,Genpact (Scottrade Bank),2017-05-04,,2017-01-12,Montana
4/12/2016-3/2/2017,2017-03-02,48 in Montana, https://media.dojmt.gov/wp-content/uploads/RM-Acquisition-LLC.pdf ,"RM Acquisition, LLC",2017-05-05,,2016-04-12,Montana
3/28/2017-3/28/2017,2017-03-28,1 in Montana, https://media.dojmt.gov/wp-content/uploads/PolkBeder.pdf ,PolkBeder,2017-05-08,,2017-03-28,Montana
1/1/2016-4/30/2017,2017-04-30,11 in Montana, https://media.dojmt.gov/wp-content/uploads/Tatcha.pdf ,Tatcha,2017-05-09,,2016-01-01,Montana
4/27/2017-4/27/2017,2017-04-27,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Bechtel-Oil-Gas-Chemicals-Construction.pdf ,"Bechtel Oil, Gas & Chemicals Construction Services",2017-05-10,,2017-04-27,Montana
5/2/2016-5/16/2017,2017-05-16,18 in Montana, https://media.dojmt.gov/wp-content/uploads/TALX.pdf ,TALX,2017-05-11,,2016-05-02,Montana
2/16/2017-5/15/2017,2017-05-15,57 in Montana, https://media.dojmt.gov/wp-content/uploads/University-of-New-Mexico-Foundation.pdf ,University of New Mexico Foundation,2017-05-15,,2017-02-16,Montana
12/20/2016-3/3/2017,2017-03-03,92 in Montana, https://media.dojmt.gov/wp-content/uploads/KURU-Footwear.pdf ,KURU Footwear,2017-05-15,,2016-12-20,Montana
4/3/2017-5/16/2017,2017-05-16,54 in Montana, https://media.dojmt.gov/wp-content/uploads/Nicopure-Labs.pdf ,Nicopure Labs,2017-05-16,,2017-04-03,Montana
1/30/2017-4/11/2017,2017-04-11,16 in Montana, https://media.dojmt.gov/wp-content/uploads/Rite-Aid-Online-Store.pdf ,Rite Aid Online Store,2017-05-17,,2017-01-30,Montana
3/23/2017-3/23/2017,2017-03-23,6 in Montana, https://media.dojmt.gov/wp-content/uploads/Barton-Oaks-Dental-Group.pdf ,Barton Oaks Dental Group,2017-05-18,,2017-03-23,Montana
3/23/2016-3/27/2017,2017-03-27,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Childrens-Mercy-Hospital.pdf ,Children's Mercy Hospital,2017-05-19,,2016-03-23,Montana
1/25/2017-2/20/2017,2017-02-20,50 in Montana, https://media.dojmt.gov/wp-content/uploads/ATT.pdf ,AT&T,2017-05-19,,2017-01-25,Montana
4/19/2017-4/19/2017,2017-04-19,1 in Montana, https://media.dojmt.gov/wp-content/uploads/US-Bank.pdf ,US Bank,2017-05-24,,2017-04-19,Montana
6/1/2000-5/24/2017,2017-05-24,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Options-Express.pdf ,Options Express,2017-05-24,,2000-06-01,Montana
5/15/2017-5/24/2017,2017-05-24,18 in Montana, https://media.dojmt.gov/wp-content/uploads/BMO-Harris.pdf ,BMO Harris,2017-05-24,,2017-05-15,Montana
3/22/2017-4/21/2017,2017-04-21,56 in Montana, https://media.dojmt.gov/wp-content/uploads/Char-Broil.pdf ,Char-Broil,2017-05-24,,2017-03-22,Montana
1/1/2016-3/25/2017,2017-03-25,105 in Montana, https://media.dojmt.gov/wp-content/uploads/Fast-Health.pdf ,Fast Health,2017-05-26,,2016-01-01,Montana
1/1/2017-5/3/2017,2017-05-03,9 in Montana, https://media.dojmt.gov/wp-content/uploads/Frontier-Airlines.pdf ,Frontier Airlines,2017-05-31,,2017-01-01,Montana
2/10/2017-4/30/2017,2017-04-30,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Trojan-Battery.pdf ,Trojan Battery Sales,2017-06-01,,2017-02-10,Montana
2/22/2017-3/9/2017,2017-03-09,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Township-of-Springfield.pdf ,"Township of Springfield, NJ",2017-06-02,,2017-02-22,Montana
4/28/2017-5/30/2017,2017-05-30,36 in Montana, https://media.dojmt.gov/wp-content/uploads/Signature-Hardware.pdf ,"Signature Hardware, Inc.",2017-06-02,,2017-04-28,Montana
6/1/2016-5/5/2017,2017-05-05,41 in Montana, https://media.dojmt.gov/wp-content/uploads/Crimson-Trace-Corporation.pdf ,Crimson Trace Corporation,2017-06-02,,2016-06-01,Montana
1/9/2017-3/10/2017,2017-03-10,10 in Montana, https://media.dojmt.gov/wp-content/uploads/Townsends.pdf ,Townsends,2017-06-05,,2017-01-09,Montana
3/24/2017-4/18/2017,2017-04-18,Unknown in Montana, https://media.dojmt.gov/wp-content/uploads/Chipotle-Mexican-Grill.pdf ,Chipotle Mexican Grill,2017-06-05,,2017-03-24,Montana
8/10/2016-2/9/2017,2017-02-09,3075 in Montana, https://media.dojmt.gov/wp-content/uploads/GameStop.pdf ,"GameStop, Inc.",2017-06-05,,2016-08-10,Montana
11/14/2016-4/17/2017,2017-04-17,134 in Montana, https://media.dojmt.gov/wp-content/uploads/Indigo-Wild.pdf ,Indigo Wild,2017-06-06,,2016-11-14,Montana
4/17/2017-4/17/2017,2017-04-17,23 in Montana, https://media.dojmt.gov/wp-content/uploads/Airway-Oxygen.pdf ,"Airway Oxygen, Inc.",2017-06-06,,2017-04-17,Montana
11/16/2016-5/1/2017,2017-05-01,18 in Montana, https://media.dojmt.gov/wp-content/uploads/Jewelry.com_.pdf ,Jewelry.com,2017-06-07,,2016-11-16,Montana
11/12/2016-4/11/2017,2017-04-11,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Onia.pdf ,Onia,2017-06-08,,2016-11-12,Montana
3/19/2017-3/19/2017,2017-03-19,2 in Montana, https://media.dojmt.gov/wp-content/uploads/The-Forum-for-Youth-Investment.pdf ,The Forum for Youth Investment,2017-06-08,,2017-03-19,Montana
4/21/2017-4/26/2017,2017-04-26,6498 in Montana, https://media.dojmt.gov/wp-content/uploads/Washington-State-University.pdf ,Washington State University,2017-06-09,,2017-04-21,Montana
4/14/2017-4/14/2017,2017-04-14,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Cove-Family-Sports-Medicine.pdf ,Cove Family & Sports Medicine,2017-06-12,,2017-04-14,Montana
6/3/2017-6/4/2017,2017-06-04,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Bridge-Investment-Group.pdf ,Bridge Investment Group,2017-06-12,,2017-06-03,Montana
3/29/2017-5/15/2017,2017-05-15,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Leavitt-Group-Enterprises.pdf ,Leavitt Group Enterprises,2017-06-12,,2017-03-29,Montana
2/28/2017-3/31/2017,2017-03-31,11 in Montana, https://media.dojmt.gov/wp-content/uploads/Intuit-3-1.pdf ,Intuit,2017-06-13,,2017-02-28,Montana
4/27/2017-6/7/2017,2017-06-07,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Southern-Tide.pdf ,Southern Tide,2017-06-15,,2017-04-27,Montana
5/1/2017-5/3/2017,2017-05-03,2 in Montana, https://media.dojmt.gov/wp-content/uploads/SVHS.pdf ,SVHS,2017-06-15,,2017-05-01,Montana
8/1/2016-1/31/2017,2017-01-31,4 in Montana, https://media.dojmt.gov/wp-content/uploads/UBT.pdf ,UBT,2017-06-15,,2016-08-01,Montana
5/18/2017-5/18/2017,2017-05-18,1 in Montana, https://media.dojmt.gov/wp-content/uploads/The-Nielsen-Company.pdf ,The Nielsen Company,2017-06-19,,2017-05-18,Montana
4/18/2017-4/19/2017,2017-04-19,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Torrance-Memorial-Medical-Center.pdf ,Torrance Memorial Medical Center,2017-06-19,,2017-04-18,Montana
4/24/2017-4/24/2017,2017-04-24,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Family-Tree-Health-Clinic.pdf ,Family Tree Health Clinic,2017-06-19,,2017-04-24,Montana
6/1/2017-6/1/2017,2017-06-01,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Occidental-College.pdf ,Occidental College,2017-06-19,,2017-06-01,Montana
11/15/2016-3/30/2017,2017-03-30,45 in Montana, https://media.dojmt.gov/wp-content/uploads/Home-Point-Financial-Corporation.pdf ,Home Point Financial Corporation,2017-06-20,,2016-11-15,Montana
2/18/2017-2/20/2017,2017-02-20,15 in Montana, https://media.dojmt.gov/wp-content/uploads/Atlantic-Digestive-Specialists.pdf ,Atlantic Digestive Specialists,2017-06-20,,2017-02-18,Montana
4/27/2017-4/27/2017,2017-04-27,11 in Montana, https://media.dojmt.gov/wp-content/uploads/Aetna-1.pdf ,Aetna,2017-06-21,,2017-04-27,Montana
6/9/2017-6/9/2017,2017-06-09,108 in Montana, https://media.dojmt.gov/wp-content/uploads/Caliber-Home-Loans-Inc..pdf ,"Caliber Home Loans, Inc.",2017-06-23,,2017-06-09,Montana
2/12/2017-4/24/2017,2017-04-24,8 in Montana, https://media.dojmt.gov/wp-content/uploads/Plastic-Surgery-Associates.pdf ,Plastic Surgery Associates,2017-06-27,,2017-02-12,Montana
4/28/2017-6/22/2017,2017-06-22,6 in Montana, https://media.dojmt.gov/wp-content/uploads/TD-Bank.pdf ,TD Bank,2017-06-27,,2017-04-28,Montana
5/31/2017-5/31/2017,2017-05-31,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Epiq.pdf ,Epiq,2017-06-27,,2017-05-31,Montana
1/3/2017-5/18/2017,2017-05-18,12 in Montana, https://media.dojmt.gov/wp-content/uploads/Condie-Stoker.pdf ,Condie Stoker,2017-06-27,,2017-01-03,Montana
5/15/2017-5/15/2017,2017-05-15,12 in Montana, https://media.dojmt.gov/wp-content/uploads/Paul-Stuart.pdf ,Paul Stuart,2017-06-29,,2017-05-15,Montana
6/16/2017-6/19/2017,2017-06-19,1 in Montana, https://media.dojmt.gov/wp-content/uploads/State-Farm-1.pdf ,State Farm,2017-06-29,,2017-06-16,Montana
8/10/2016-3/9/2017,2017-03-09,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Miraval-Arizona-Resort-and-Spa.pdf ,Miraval Arizona Resort and Spa,2017-06-29,,2016-08-10,Montana
6/1/2017-6/1/2017,2017-06-01,14 in Montana, https://media.dojmt.gov/wp-content/uploads/Xtant-Medical-Holdings.pdf ,Xtant Medical Holdings,2017-06-30,,2017-06-01,Montana
5/3/2017-5/3/2017,2017-05-03,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Community-Link.pdf ,Community Link,2017-06-30,,2017-05-03,Montana
5/4/2017-5/4/2017,2017-05-04,29 in Montana, https://media.dojmt.gov/wp-content/uploads/PVHS-ICM-Employee-Health-and-Wellness.pdf ,PVHS-ICM Employee Health and Wellness,2017-06-30,,2017-05-04,Montana
2/17/2017-5/19/2017,2017-05-19,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Betty-Lous.pdf ,Betty Lou's,2017-06-30,,2017-02-17,Montana
6/23/2017-6/23/2017,2017-06-23,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Auburn-University.pdf ,Auburn University,2017-07-03,,2017-06-23,Montana
2/1/2016-12/31/2016,2016-12-31,209 in Montana, https://media.dojmt.gov/wp-content/uploads/Kayser-Roth-Inc..pdf ,"Kayser-Roth, Inc.",2017-07-03,,2016-02-01,Montana
8/29/2016-3/9/2017,2017-03-09,71 in Montana, https://media.dojmt.gov/wp-content/uploads/Loews-Hotels-Co..pdf ,Loews Hotels,2017-07-06,,2016-08-29,Montana
8/10/2016-3/9/2017,2017-03-09,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Google.pdf ,Google,2017-07-06,,2016-08-10,Montana
8/10/2016-3/9/2017,2017-03-09,20 in Montana, https://media.dojmt.gov/wp-content/uploads/Aqua-Aston-Hospitality.pdf ,Aqua-Aston Hospitality,2017-07-06,,2016-08-10,Montana
3/10/2017-6/7/2017,2017-06-07,236 in Montana, https://media.dojmt.gov/wp-content/uploads/Spark-Pay-Capital-One-2.pdf ,Spark Pay (Capital One),2017-07-06,,2017-03-10,Montana
2/1/2016-5/31/2017,2017-05-31,13 in Montana, https://media.dojmt.gov/wp-content/uploads/Peachtree-Neurological-Clinic.pdf ,Peachtree Neurological Clinic,2017-07-06,,2016-02-01,Montana
8/10/2016-3/9/2017,2017-03-09,500 in Montana, https://media.dojmt.gov/wp-content/uploads/Preferred-Hotel-Group.pdf ,Preferred Hotel Group,2017-07-06,,2016-08-10,Montana
8/10/2016-3/9/2017,2017-03-09,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Sabre-Hospitality.pdf ,21c Museum Hotels,2017-07-06,,2016-08-10,Montana
8/10/2016-3/9/2017,2017-03-09,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Hard-Rock-Hotels-Casinos.pdf ,Hard Rock Hotels & Casinos,2017-07-07,,2016-08-10,Montana
4/18/2016-4/19/2017,2017-04-19,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Torrance-Memoral-Medical-Center.pdf ,Torrance Memorial Medical Center,2017-07-07,,2016-04-18,Montana
3/8/2016-4/13/2017,2017-04-13,12 in Montana, https://media.dojmt.gov/wp-content/uploads/Golf-Ski.pdf ,Golf & Ski,2017-07-07,,2016-03-08,Montana
8/10/2016-3/9/2017,2017-03-09,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Four-Seasons-Hotels.pdf ,Four Seasons Hotels,2017-07-07,,2016-08-10,Montana
8/10/2016-3/9/2017,2017-03-09,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Halekulani-Corporation.pdf ,Halekulani Corporation,2017-07-07,,2016-08-10,Montana
6/23/2017-6/23/2017,2017-06-23,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Costco.pdf ,Costco,2017-07-10,,2017-06-23,Montana
8/1/2016-10/15/2016,2016-10-15,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Movement-Mortgage.pdf ,Movement Mortgage,2017-07-10,,2016-08-01,Montana
6/13/2017-6/21/2017,2017-06-21,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Pacfic-Science-Center.pdf ,Pacific Science Center,2017-07-10,,2017-06-13,Montana
5/12/2017-5/12/2017,2017-05-12,1 in Montana, https://media.dojmt.gov/wp-content/uploads/LOGAN-Community-Resources.pdf ,LOGAN Community Resources,2017-07-11,,2017-05-12,Montana
8/10/2016-3/9/2017,2017-03-09,17 in Montana, https://media.dojmt.gov/wp-content/uploads/Trump-Towers.pdf ,Trump Towers,2017-07-11,,2016-08-10,Montana
8/10/2016-3/9/2017,2017-03-09,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Club-Quarters-Hotels.pdf ,Club Quarters Hotels,2017-07-12,,2016-08-10,Montana
5/30/2017-5/30/2017,2017-05-30,125 in Montana, https://media.dojmt.gov/wp-content/uploads/Harvest-Bible-Church.pdf ,Harvest Bible Church,2017-07-13,,2017-05-30,Montana
8/10/2016-3/9/2018,2018-03-09,8 in Montana, https://media.dojmt.gov/wp-content/uploads/SBE-ENT-Holdings.pdf ,SBE ENT Holdings,2017-07-14,,2016-08-10,Montana
3/1/2017-6/30/2017,2017-06-30,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Bedrock-Manufacturing-Company.pdf ,Bedrock Manufacturing Company,2017-07-14,,2017-03-01,Montana
8/10/2016-3/9/2017,2017-03-09,165 in Montana, https://media.dojmt.gov/wp-content/uploads/Two-Roads-Hospitality.pdf ,Two Roads Hospitality,2017-07-14,,2016-08-10,Montana
6/29/2017-7/3/2017,2017-07-03,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Apartment-Management-Consultants.pdf ,Apartment Management Consultants,2017-07-14,,2017-06-29,Montana
8/10/2016-3/9/2017,2017-03-09,22 in Montana, https://media.dojmt.gov/wp-content/uploads/Remington-Lodging-Hospitality.pdf ,Remington Lodging & Hospitality,2017-07-17,,2016-08-10,Montana
10/12/2016-5/31/2017,2017-05-31,58 in Montana, https://media.dojmt.gov/wp-content/uploads/SportsMem.pdf ,SportsMem,2017-07-18,,2016-10-12,Montana
8/10/2016-3/9/2017,2017-03-09,3 in Montana, https://media.dojmt.gov/wp-content/uploads/Sage-Hospitality.pdf ,Sage Hospitality,2017-07-18,,2016-08-10,Montana
4/12/2017-4/12/2017,2017-04-12,11 in Montana, https://media.dojmt.gov/wp-content/uploads/Whitinger-Company.pdf ,Whitinger & Company,2017-07-18,,2017-04-12,Montana
5/6/2017-5/10/2017,2017-05-10,794 in Montana, https://media.dojmt.gov/wp-content/uploads/Keller-Williams-Realty.pdf ,Keller Williams Realty,2017-07-18,,2017-05-06,Montana
6/7/2017-6/7/2017,2017-06-07,2 in Montana, https://media.dojmt.gov/wp-content/uploads/de-Arrigoitia-Co.pdf ,de Arrigoitia & Co,2017-07-19,,2017-06-07,Montana
8/10/2016-3/9/2017,2017-03-09,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Verizon.pdf ,Verizon,2017-07-20,,2016-08-10,Montana
5/31/2017-6/8/2017,2017-06-08,376 in Montana, https://media.dojmt.gov/wp-content/uploads/39DollarGlass.com_.pdf ,39DollarGlasses.com,2017-07-21,,2017-05-31,Montana
8/10/2016-3/9/2017,2017-03-09,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Sydell-Partners.pdf ,Sydell Partners,2017-07-21,,2016-08-10,Montana
8/10/2016-3/9/2017,2017-03-09,16 in Montana, https://media.dojmt.gov/wp-content/uploads/Standard-International-Management.pdf ,Standard International Management,2017-07-21,,2016-08-10,Montana
7/10/2016-3/9/2017,2017-03-09,1 in Montana, https://media.dojmt.gov/wp-content/uploads/Hartz-Hotel-Services.pdf ,Hartz Hotel Services,2017-07-24,,2016-07-10,Montana
7/4/2017-7/4/2017,2017-07-04,Unknown in Montana, https://media.dojmt.gov/wp-content/uploads/Avanti.pdf ,Avanti Markets,2017-07-25,,2017-07-04,Montana
6/6/2017-6/6/2017,2017-06-06,4 in Montana, https://media.dojmt.gov/wp-content/uploads/Kelvin-J-Palmer-Co.pdf ,Kevin J Palmer & Co.,2017-07-25,,2017-06-06,Montana
8/10/2016-3/9/2017,2017-03-09,8 in Montana, https://media.dojmt.gov/wp-content/uploads/Woodside-Hotels-Resorts.pdf ,Woodside Hotels and Resorts,2017-07-25,,2016-08-10,Montana
6/29/2017-6/29/2017,2017-06-29,5 in Montana, https://media.dojmt.gov/wp-content/uploads/Hamilton-Zanze-Company.pdf ,Hamilton Zanze & Company,2017-07-25,,2017-06-29,Montana
5/23/2017-5/23/2017,2017-05-23,6 in Montana, https://media.dojmt.gov/wp-content/uploads/Delek-US-Holdings.pdf ,Delek US Holdings,2017-07-26,,2017-05-23,Montana
4/21/2017-4/21/2017,2017-04-21,2 in Montana, https://media.dojmt.gov/wp-content/uploads/Kentucky-Wesleyan-College.pdf ,Kentucky Wesleyan College,2017-07-26,,2017-04-21,Montana
12/21/2016-4/11/2017,2017-04-11,7 in Montana, https://media.dojmt.gov/wp-content/uploads/Galt-House-Hotel.pdf ,Galt House Hotels,2017-07-26,,2016-12-21,Montana
5/2/2017-5/2/2017,2017-05-02,376 in Montana, https://media.dojmt.gov/wp-content/uploads/HydroFlask.pdf ,Hydro Flask,2017-07-26,,2017-05-02,Montana
